name,code,parkingTypeName,capacityClassic,capacityCargo,latitude,longitude,addressNL,Toegankelijk_voor,Tel,Mail,website,Prijs,Type_Abonnement,,
Nancy-Marolles CARGO,BXR1C,Buurtparking Cargo,0,3,50.83976,4.34768,Nancystraat 5-7,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,120 € / jaar,jaarlijks abonnement,,
Rue de Lausanne,PP05,Privéparking,2,1,50.829249,4.352356,Lausannestraat,abonnees,0493 66 95 33,j.goetgheluck@gmail.com,,240€/ jaar,,,
Valk,BX41,Fietsbox,5,0,50.83616,4.34982,Valkstraat x Montserrat Str. ,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Archers,KB01,Fietsbox,5,0,50.86554,4.33135,Boogschuttersstraat x Jetsesteenweg,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Autrique,KB02,Fietsbox,5,0,50.85891,4.33011,Sint-Annakerkstraat x Léon Autriquestraat,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Bastogne,KB04,Fietsbox,5,0,50.86274,4.31647,Bastenakenplein,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Liberté,KB05,Fietsbox,5,0,50.86219,4.32355,Vrijheidslaan x Normandiëstraat,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Noville,KB06,Fietsbox,5,0,50.85957,4.33419,Noville-square,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Seghers,KB07,Fietsbox,5,0,50.86343,4.32123,Segherslaan x Belgische Onafhankelijkheidslaan,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Simonis,KB08,Fietsbox,5,0,50.86274,4.33051,Herkoliersstraat x (M) Simonis-Elisabeth,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Perspective,WP03,Fietsbox,5,0,50.84433,4.46049,Verheydenlaan 45,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Poels 1,WP04,Fietsbox,5,0,50.83825,4.43135,Félix Poelsstraat 29,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Poels 2,WP05,Fietsbox,5,0,50.83824,4.43139,Félix Poelsstraat 29,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Gay 100,WP06,Fietsbox,5,0,50.83781,4.42673,François Gaystraat 100,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Titeca,WP07,Fietsbox,5,0,50.83565,4.43085,Paul Wemaerestraat 1,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Delacroix,WP08,Fietsbox,5,0,50.83269,4.43975,David van Beverstraat 31,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Fraeyman,WP09,Fietsbox,5,0,50.83309,4.43968,David van Beverstraat 27,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Desmedt,WP10,Fietsbox,5,0,50.84325,4.46471,François Desmedtstraat 122,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Milcamps,SK65,Fietsbox,5,0,50.84881,4.39364,Rassonstraat x Milcampslaan,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Stacquet,SK67,Fietsbox,5,0,50.85812,4.38877,Henri Stacquetstraat x Paul Devignestraat,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Frans Binjé,SK68,Fietsbox,5,0,50.85843,4.38458,Weldoenersplein x Frans Binjéstraat,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Grotte,JT05,Fietsbox,5,0,50.87526,4.33778,Grotplein 9 1090 Jette,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Plasky 2,SK53,Fietsbox,5,0,50.85059,4.39655,Eugène Plaskysquare 93 x Léon Frédéricstraat ,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Smekens,SK54,Fietsbox,5,0,50.84855,4.40567,Aimé Smekensstraat x Kerselarenlaan,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Agriculture,SK56,Fietsbox,5,0,50.87344,4.38933,Charles Van Lerberghestraat x Landbouwstraat,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Voltaire 194,SK58,Fietsbox,5,0,50.8647,4.38051,Voltairelaan x Brusilia toren,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Vinçotte,SK61,Fietsbox,5,0,50.85229,4.38347,Thomas Vinçottestraat 65 x rue de la Cible,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Van Hammée,SK62,Fietsbox,5,0,50.85619,4.38222,Albert de Latourstraat x Van Hamméestraat,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Lepreux,KB03,Fietsbox,5,0,50.86518,4.31186,Omer Lepreux Str. 92,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Zola 2,SK69,Fietsbox,5,0,50.87544,4.38006,Emile Zolalaan x Iwan Gilkinstraat,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Erasme,PR03,Park + Ride,10,0,50.81575,4.26485,P+R Erasmus 1070 Park & Ride,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Herrmann Debroux II,PR06,Park + Ride,10,0,50.81251,4.42825,Herrmann-Debrouxlaan (Metro) 1160 Park & Ride,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Roi Baudouin,PR08,Park + Ride,10,0,50.89687,4.32922,Metro Koning Boudewijn 1020 Park & Ride,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Bizet,PR10,Park + Ride,10,0,50.82578,4.29828,Bergensesteenweg x Wandelingstraat 1070 Park & Ride,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,
Montagne de Sable,AUR0,Buurtparking,17,3,50.81607,4.42988,Waversesteenweg x Zavelberg,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Jourdan,ETR0,Buurtparking,30,0,50.83714,4.38033,Maalbeeklaan x Jourdanplein ,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Stockel,PR11,Park + Ride,10,0,50.84262,4.46377,P+R Stokkel,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
Roodebeek,PR12,Park + Ride,10,0,50.84827,4.43597,P+R Roodebeek,abonnees,02 414 03 00,cycloparking@cyclo.org,www.cycloparking.brussels,60€/ jaar,jaarlijks abonnement,,
